,Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),CO2 Emissions(g/km),Number of Gears
5053,HYUNDAI,Sonata SE,FULL-SIZE,2.4,4,AS,X,9.2,6.8,8.1,190,6
5054,HYUNDAI,Sonata Hybrid,MID-SIZE,2.0,4,AM,X,6.0,5.3,5.7,135,6
5055,HYUNDAI,Sonata Hybrid SE,MID-SIZE,2.0,4,AM,X,5.9,5.1,5.6,132,6
5056,HYUNDAI,Tucson,SUV - SMALL,2.0,4,AS,X,10.0,7.9,9.1,216,6
5057,HYUNDAI,Tucson AWD,SUV - SMALL,2.0,4,AS,X,10.8,9.2,10.1,239,6
5058,HYUNDAI,Tucson AWD,SUV - SMALL,2.4,4,AS,X,11.0,9.1,10.1,240,6
5059,HYUNDAI,Veloster,COMPACT,2.0,4,AS,X,9.1,7.1,8.2,193,6
5060,HYUNDAI,Veloster,COMPACT,2.0,4,M,X,9.4,7.1,8.4,198,6
5061,HYUNDAI,Veloster N,COMPACT,2.0,4,M,X,10.6,8.3,9.5,226,6
5062,HYUNDAI,Veloster Turbo,COMPACT,1.6,4,AM,X,8.5,6.9,7.8,184,7
5063,HYUNDAI,Veloster Turbo,COMPACT,1.6,4,M,X,9.4,7.0,8.3,197,6
5064,INFINITI,Q50 AWD,MID-SIZE,2.0,4,AS,Z,10.7,8.6,9.7,229,7
5065,INFINITI,Q50 AWD Red Sport,MID-SIZE,3.0,6,AS,Z,12.5,9.3,11.1,261,7
5066,INFINITI,Q60 AWD,SUBCOMPACT,3.0,6,AS,Z,12.3,8.7,10.7,251,7
5067,INFINITI,Q60 AWD Red Sport,SUBCOMPACT,3.0,6,AS,Z,12.5,9.2,11.0,259,7
5068,INFINITI,Q70 AWD,MID-SIZE,3.7,6,AS,Z,13.2,9.8,11.7,275,7
5069,INFINITI,Q70 AWD,MID-SIZE,5.6,8,AS,Z,14.9,10.2,12.8,301,7
5070,INFINITI,QX50 AWD,SUV - SMALL,2.0,4,AV,Z,10.0,7.8,9.0,211,8
5071,JAGUAR,E-PACE P250,SUV - SMALL,2.0,4,AS,Z,11.0,8.4,9.8,231,9
5072,JAGUAR,F-TYPE Convertible,TWO-SEATER,2.0,4,AS,Z,10.2,7.8,9.2,215,8
5073,JAGUAR,F-TYPE Convertible,TWO-SEATER,3.0,6,AS,Z,11.9,8.5,10.4,242,8
5074,JAGUAR,F-TYPE Convertible,TWO-SEATER,3.0,6,M,Z,14.9,9.8,12.6,296,6
5075,JAGUAR,F-TYPE Convertible R-Dynamic,TWO-SEATER,3.0,6,AS,Z,12.4,8.8,10.8,253,8
5076,JAGUAR,F-TYPE Convertible R-Dynamic,TWO-SEATER,3.0,6,M,Z,15.3,10.0,12.9,302,6
5077,JAGUAR,F-TYPE Convertible R-Dynamic AWD,TWO-SEATER,3.0,6,AS,Z,13.0,9.2,11.3,265,8
5078,JAGUAR,F-TYPE Coupe,TWO-SEATER,2.0,4,AS,Z,10.2,7.8,9.2,215,8
5079,JAGUAR,F-TYPE Coupe,TWO-SEATER,3.0,6,AS,Z,11.9,8.5,10.4,242,8
5080,JAGUAR,F-TYPE Coupe,TWO-SEATER,3.0,6,M,Z,14.9,9.8,12.6,296,6
5081,JAGUAR,F-TYPE Coupe R-Dynamic,TWO-SEATER,3.0,6,AS,Z,12.4,8.8,10.8,253,8
5082,JAGUAR,F-TYPE Coupe R-Dynamic,TWO-SEATER,3.0,6,M,Z,15.3,10.0,12.9,302,6
5083,JAGUAR,F-TYPE Coupe R-Dynamic AWD,TWO-SEATER,3.0,6,AS,Z,13.0,9.2,11.3,265,8
5084,JAGUAR,F-TYPE R AWD Convertible,TWO-SEATER,5.0,8,AS,Z,15.6,10.4,13.3,311,8
5085,JAGUAR,F-TYPE R AWD Coupe,TWO-SEATER,5.0,8,AS,Z,15.6,10.4,13.3,311,8
5086,JAGUAR,XJ R-Sport AWD,FULL-SIZE,3.0,6,AS,Z,14.0,9.0,11.8,276,8
5087,JAGUAR,XJL Portfolio AWD,FULL-SIZE,3.0,6,AS,Z,14.0,9.4,11.9,280,8
5088,JEEP,Cherokee,SUV - SMALL,2.0,4,A,X,10.4,7.6,9.1,214,9
5089,JEEP,Cherokee,SUV - SMALL,2.4,4,A,X,10.8,7.6,9.3,219,9
5090,JEEP,Cherokee,SUV - SMALL,3.2,6,A,X,11.9,8.2,10.2,240,9
5091,JEEP,Cherokee 4X4 Active Drive I,SUV - SMALL,2.0,4,A,X,11.2,8.0,9.8,229,9
5092,JEEP,Cherokee 4X4 Active Drive I,SUV - SMALL,2.4,4,A,X,11.2,8.0,9.8,230,9
5093,JEEP,Cherokee 4X4 Active Drive I,SUV - SMALL,3.2,6,A,X,12.2,8.6,10.6,249,9
5094,JEEP,Cherokee 4X4 Active Drive II,SUV - SMALL,2.0,4,A,X,11.5,8.6,10.2,240,9
5095,JEEP,Cherokee 4X4 Active Drive II,SUV - SMALL,3.2,6,A,X,12.8,9.0,11.1,259,9
5096,JEEP,Cherokee 4X4 Active Drive Lock,SUV - SMALL,2.0,4,A,X,11.8,9.2,10.6,249,9
5097,JEEP,Cherokee 4X4 Active Drive Lock,SUV - SMALL,3.2,6,A,X,12.9,9.9,11.6,269,9
5098,JEEP,Compass,SUV - SMALL,2.4,4,A,X,10.6,7.6,9.3,218,6
5099,JEEP,Compass,SUV - SMALL,2.4,4,M,X,10.4,7.3,9.0,211,6
5100,JEEP,Compass 4X4,SUV - SMALL,2.4,4,A,X,10.8,7.8,9.5,222,9
5101,JEEP,Compass 4X4,SUV - SMALL,2.4,4,M,X,10.8,7.6,9.4,221,6
5102,JEEP,Grand Cherokee 4X4,SUV - STANDARD,3.6,6,A,X,12.7,9.6,11.3,265,8
5103,JEEP,Grand Cherokee 4X4,SUV - STANDARD,5.7,8,A,X,16.7,10.9,14.1,331,8
5104,JEEP,Grand Cherokee 4X4 EcoDiesel,SUV - STANDARD,3.0,6,A,D,11.2,8.5,10.0,268,8
5105,JEEP,Grand Cherokee 4X4 SRT,SUV - STANDARD,6.4,8,A,Z,18.3,12.6,15.7,368,8
5107,JEEP,Renegade,SUV - SMALL,1.3,4,A,X,9.8,7.4,8.7,204,9
5108,JEEP,Renegade,SUV - SMALL,2.4,4,A,X,10.8,7.8,9.5,222,9
5109,JEEP,Renegade 4X4,SUV - SMALL,1.3,4,A,X,10.1,8.1,9.2,216,9
5110,JEEP,Renegade 4X4,SUV - SMALL,2.4,4,A,X,11.2,8.2,9.8,230,9
5111,JEEP,Renegade 4X4 Trailhawk,SUV - SMALL,1.3,4,A,X,10.8,8.7,9.9,230,9
5112,JEEP,Wrangler JL 4X4,SUV - SMALL,2.0,4,A,X,10.5,9.4,10.0,233,8
5113,JEEP,Wrangler JL 4X4,SUV - SMALL,3.6,6,A,X,12.8,10.4,11.8,274,8
5114,JEEP,Wrangler JL 4X4,SUV - SMALL,3.6,6,M,X,13.7,9.6,11.8,277,6
5115,JEEP,Wrangler JL Unlimited 4X4,SUV - SMALL,2.0,4,A,X,10.9,10.0,10.5,245,8
5116,JEEP,Wrangler JL Unlimited 4X4,SUV - SMALL,3.6,6,A,X,12.9,10.2,11.7,275,8
5117,JEEP,Wrangler JL Unlimited 4X4,SUV - SMALL,3.6,6,M,X,13.8,10.1,12.2,285,6
5118,KIA,Cadenza,FULL-SIZE,3.3,6,AS,X,11.6,8.5,10.2,238,8
5119,KIA,Forte,MID-SIZE,2.0,4,M,X,8.6,6.4,7.6,180,6
5120,KIA,Niro,STATION WAGON - SMALL,1.6,4,AM,X,4.6,5.1,4.8,114,6
5121,KIA,Niro FE,STATION WAGON - SMALL,1.6,4,AM,X,4.5,4.8,4.7,110,6
5122,KIA,Niro Touring,STATION WAGON - SMALL,1.6,4,AM,X,5.1,5.8,5.4,129,6
5123,KIA,Optima,FULL-SIZE,2.0,4,AS,X,11.2,7.9,9.7,230,6
5124,KIA,Optima,FULL-SIZE,2.4,4,AS,X,9.5,7.1,8.4,199,6
5125,KIA,Optima Hybrid,MID-SIZE,2.0,4,AM,X,6.1,5.2,5.7,133,6
5126,KIA,Rio,COMPACT,1.6,4,AS,X,8.5,6.4,7.5,177,6
5127,KIA,Rio,COMPACT,1.6,4,M,X,8.3,6.4,7.5,175,6
5128,KIA,Sedona,MINIVAN,3.3,6,AS,X,12.7,10.0,11.5,272,8
5129,KIA,Sorento,SUV - SMALL,2.4,4,AS,X,10.7,8.2,9.6,225,6
5130,KIA,Sorento AWD,SUV - SMALL,2.4,4,AS,X,11.2,9.0,10.2,242,6
5131,KIA,Sorento AWD,SUV - SMALL,3.3,6,AS,X,12.5,9.7,11.2,265,8
5132,KIA,Soul,STATION WAGON - SMALL,1.6,4,AM,X,9.1,7.7,8.5,199,7
5133,KIA,Soul,STATION WAGON - SMALL,1.6,4,AS,X,9.0,7.6,8.4,198,6
5134,KIA,Soul,STATION WAGON - SMALL,2.0,4,AS,X,9.5,7.8,8.7,206,6
5135,KIA,Sportage,SUV - SMALL,2.4,4,AS,X,10.3,7.8,9.2,218,6
5136,KIA,Sportage AWD,SUV - SMALL,2.0,4,AS,X,11.9,10.2,11.1,263,6
5137,KIA,Sportage AWD,SUV - SMALL,2.4,4,AS,X,11.3,9.5,10.5,247,6
5138,KIA,Stinger AWD,MID-SIZE,2.0,4,AS,Z,11.1,8.1,9.7,229,8
5139,KIA,Stinger AWD,MID-SIZE,3.3,6,AS,Z,13.6,9.6,11.8,279,8
5142,LAMBORGHINI,Huracan Coupe,TWO-SEATER,5.2,10,AM,Z,18.1,13.2,15.9,366,7
5143,LAMBORGHINI,Huracan Coupe AWD,TWO-SEATER,5.2,10,AM,Z,17.9,13.0,15.7,370,7
5144,LAMBORGHINI,Huracan Spyder,TWO-SEATER,5.2,10,AM,Z,18.1,13.2,15.9,366,7
5145,LAMBORGHINI,Huracan Spyder AWD,TWO-SEATER,5.2,10,AM,Z,17.9,13.0,15.7,370,7
5146,LAMBORGHINI,Huracan Performante Coupe,TWO-SEATER,5.2,10,AM,Z,17.9,13.0,15.7,370,7
5147,LAMBORGHINI,Huracan Performante Spyder,TWO-SEATER,5.2,10,AM,Z,17.9,13.0,15.7,370,7
5148,LAMBORGHINI,Urus,SUV - STANDARD,4.0,8,AS,Z,19.2,14.1,16.9,384,8
5149,LAND ROVER,Discovery,SUV - STANDARD,3.0,6,AS,Z,14.8,11.4,13.3,311,8
5150,LAND ROVER,Discovery TD6 Diesel,SUV - STANDARD,3.0,6,AS,D,11.3,9.2,10.4,279,8
5151,LAND ROVER,Discovery Sport,SUV - SMALL,2.0,4,AS,Z,11.4,9.3,10.5,246,9
5152,LAND ROVER,Range Rover 3.0,SUV - STANDARD,3.0,6,AS,Z,14.1,10.3,12.4,291,8
5153,LAND ROVER,Range Rover TD6 Diesel,SUV - STANDARD,3.0,6,AS,D,10.7,8.3,9.6,256,8
5154,LAND ROVER,Range Rover 5.0 Supercharged,SUV - STANDARD,5.0,8,AS,Z,14.4,11.3,13.0,305,8
5155,LAND ROVER,Range Rover SVAutobiography LWB,SUV - STANDARD,5.0,8,AS,Z,17.9,12.7,15.5,365,8
5156,LAND ROVER,Range Rover Sport 3.0,SUV - STANDARD,3.0,6,AS,Z,14.1,10.3,12.4,291,8
5157,LAND ROVER,Range Rover Sport TD6 Diesel,SUV - STANDARD,3.0,6,AS,D,10.7,8.3,9.6,256,8
5158,LAND ROVER,Range Rover Sport Supercharged,SUV - STANDARD,5.0,8,AS,Z,14.1,10.7,12.6,294,8
5159,LAND ROVER,Range Rover Evoque,SUV - SMALL,2.0,4,AS,Z,10.9,8.0,9.6,225,9
5160,LAND ROVER,Range Rover Evoque Convertible,SUV - SMALL,2.0,4,AS,Z,11.2,8.2,9.8,231,9
5161,LAND ROVER,Range Rover Velar D180,SUV - SMALL,2.0,4,AS,D,9.2,7.8,8.5,229,8
5162,LAND ROVER,Range Rover Velar P300,SUV - SMALL,2.0,4,AS,Z,11.7,9.2,10.6,248,8
5163,LAND ROVER,Range Rover Velar P380,SUV - SMALL,3.0,6,AS,Z,13.0,10.0,11.6,273,8
5164,LEXUS,ES 300h,MID-SIZE,2.5,4,AV,X,5.5,5.2,5.3,124,6
5165,LEXUS,ES 350,MID-SIZE,3.5,6,AS,X,10.6,7.2,9.1,211,8
5166,LEXUS,ES 350 F SPORT,MID-SIZE,3.5,6,AS,X,10.9,7.5,9.4,219,8
5167,LEXUS,GS 350 AWD,MID-SIZE,3.5,6,AS,Z,12.3,9.1,10.9,254,6
5168,LEXUS,IS 300,COMPACT,2.0,4,AS,Z,11.0,7.6,9.5,220,8
5169,LEXUS,LC 500,SUBCOMPACT,5.0,8,AS,Z,15.1,9.5,12.6,294,10
5170,LEXUS,LC 500h,SUBCOMPACT,3.5,6,AV,Z,9.0,7.1,8.1,189,10
5171,LEXUS,LS 500 AWD,MID-SIZE,3.4,6,AS,Z,13.1,8.7,11.1,261,10
5172,LEXUS,LS 500h AWD,MID-SIZE,3.5,6,AV,Z,10.3,7.7,9.1,214,10
5173,LEXUS,NX 300 AWD,SUV - SMALL,2.0,4,AS,Z,10.7,8.5,9.7,226,6
5174,LEXUS,RX 450h L AWD,SUV - STANDARD,3.5,6,AV,Z,8.1,8.4,8.1,190,6
5175,LEXUS,UX 200,MID-SIZE,2.0,4,AS,X,8.0,6.3,7.2,168,10
5176,LEXUS,UX 250h,COMPACT,2.0,4,AV,X,5.5,5.7,5.6,130,6
5177,LEXUS,UX 250h AWD,COMPACT,2.0,4,AV,X,5.7,6.2,6.0,140,6
5178,LINCOLN,Continental AWD,FULL-SIZE,2.7,6,AS,X,14.0,9.4,12.0,281,6
5179,LINCOLN,Continental AWD,FULL-SIZE,3.0,6,AS,X,14.5,9.8,12.3,289,6
5180,LINCOLN,Continental AWD,FULL-SIZE,3.7,6,AS,X,14.3,9.7,12.2,287,6
5181,LINCOLN,MKC AWD,SUV - SMALL,2.0,4,AS,X,12.3,9.3,11.0,257,6
5182,LINCOLN,MKC AWD (Start/Stop),SUV - SMALL,2.0,4,AS,X,12.2,9.3,10.9,256,6
5183,LINCOLN,MKC AWD,SUV - SMALL,2.3,4,AS,X,13.1,9.5,11.5,270,6
5184,LINCOLN,MKT Livery AWD,SPECIAL PURPOSE VEHICLE,3.7,6,A,X,14.7,10.3,12.7,297,6
5185,LINCOLN,MKZ AWD,MID-SIZE,2.0,4,AS,X,12.1,8.4,10.4,245,6
5186,LINCOLN,Nautilus,SUV - SMALL,2.0,4,AS,X,12.0,9.6,10.7,250,8
5187,LINCOLN,Nautilus,SUV - SMALL,2.7,6,AS,X,12.6,9.2,11.0,259,8
5188,LINCOLN,Navigator 4X4,SUV - STANDARD,3.5,6,AS,X,15.0,11.4,13.4,314,10
5189,MASERATI,Ghibli,MID-SIZE,3.0,6,AS,Z,14.1,9.8,12.2,286,8
5190,MASERATI,Ghibli S,MID-SIZE,3.0,6,AS,Z,14.7,9.9,12.6,295,8
5191,MASERATI,Ghibli SQ4,MID-SIZE,3.0,6,AS,Z,14.7,9.9,12.6,295,8
5192,MASERATI,GranTurismo Convertible,SUBCOMPACT,4.7,8,AS,Z,17.8,11.6,15.0,354,6
5193,MASERATI,Levante,SUV - STANDARD,3.0,6,AS,Z,15.9,11.1,13.7,324,8
5194,MASERATI,Levante S,SUV - STANDARD,3.0,6,AS,Z,16.1,11.4,14.0,330,8
5195,MASERATI,Levante GTS,SUV - STANDARD,3.8,8,AS,Z,17.9,12.9,15.3,360,8
5196,MASERATI,Levante Trofeo,SUV - STANDARD,3.8,8,AS,Z,17.9,12.9,15.3,360,8
5197,MASERATI,Quattroporte S,FULL-SIZE,3.0,6,AS,Z,15.1,10.3,12.8,299,8
5198,MASERATI,Quattroporte SQ4,FULL-SIZE,3.0,6,AS,Z,15.0,10.3,12.8,301,8
5199,MASERATI,Quattroporte GTS,FULL-SIZE,3.8,8,AS,Z,16.0,10.8,13.7,321,8
5200,MAZDA,CX-3,COMPACT,2.0,4,AS,X,8.3,6.9,7.7,179,6
5201,MAZDA,CX-3,COMPACT,2.0,4,M,X,8.8,7.0,8.0,186,6
5202,MAZDA,CX-3 4WD,COMPACT,2.0,4,AS,X,8.6,7.4,8.1,189,6
5203,MAZDA,CX-5,SUV - SMALL,2.0,4,M,X,9.7,7.7,8.8,206,6
5204,MAZDA,CX-5 Turbo 4WD,SUV - SMALL,2.5,4,AS,X,10.8,8.7,9.8,230,6
5205,MAZDA,CX-5 Diesel 4WD,SUV - SMALL,2.2,4,AS,D,8.9,7.9,8.4,227,6
5206,MAZDA,CX-9 4WD,SUV - SMALL,2.5,4,AS,X,11.6,9.1,10.5,244,6
5207,MAZDA,Mazda3 4-Door,COMPACT,2.0,4,AS,X,8.4,6.6,7.6,178,6
5208,MAZDA,Mazda3 4-Door (SIL),COMPACT,2.0,4,M,X,8.7,6.4,7.7,180,6
5209,MAZDA,Mazda3 4-Door,COMPACT,2.5,4,AS,X,8.8,6.4,7.7,181,6
5210,MAZDA,Mazda3 4-Door (Cylinder Deactivation),COMPACT,2.5,4,AS,X,8.8,6.6,7.8,183,6
5211,MAZDA,Mazda3 4-Door 4WD,COMPACT,2.5,4,AS,X,9.2,7.0,8.2,192,6
5212,MAZDA,Mazda3 5-Door,MID-SIZE,2.0,4,AS,X,8.6,6.7,7.7,181,6
5213,MAZDA,Mazda3 5-Door (SIL),MID-SIZE,2.0,4,M,X,8.7,6.6,7.8,181,6
5214,MAZDA,Mazda3 5-Door,MID-SIZE,2.5,4,AS,X,9.0,6.8,8.0,187,6
5215,MAZDA,Mazda3 5-Door,MID-SIZE,2.5,4,M,X,9.2,6.6,8.1,189,6
5216,MAZDA,Mazda3 5-Door 4WD,MID-SIZE,2.5,4,AS,X,9.8,7.4,8.7,204,6
5217,MAZDA,Mazda6,MID-SIZE,2.5,4,AS,X,9.1,6.7,8.0,187,6
5218,MAZDA,Mazda6 Turbo,MID-SIZE,2.5,4,AS,X,10.0,7.5,8.9,208,6
5219,MAZDA,MX-5,TWO-SEATER,2.0,4,AS,Z,9.0,6.6,7.9,186,6
5220,MAZDA,MX-5 (SIL),TWO-SEATER,2.0,4,M,Z,9.0,7.0,8.1,189,6
5221,MERCEDES-BENZ,A 220,SUBCOMPACT,2.0,4,AM,Z,9.7,6.8,8.4,195,7
5222,MERCEDES-BENZ,A 220 4MATIC,SUBCOMPACT,2.0,4,AM,Z,9.6,7.1,8.5,199,7
5223,MERCEDES-BENZ,A 250,STATION WAGON - SMALL,2.0,4,AM,Z,9.4,6.8,8.3,192,7
5224,MERCEDES-BENZ,A 250 4MATIC,STATION WAGON - SMALL,2.0,4,AM,Z,9.9,7.0,8.6,201,7
5225,MERCEDES-BENZ,AMG C 43 4MATIC,COMPACT,3.0,6,A,Z,12.4,8.7,10.7,253,9
5226,MERCEDES-BENZ,AMG C 43 4MATIC Cabriolet,SUBCOMPACT,3.0,6,A,Z,12.7,9.2,11.2,263,9
5227,MERCEDES-BENZ,AMG C 43 4MATIC Coupe,SUBCOMPACT,3.0,6,A,Z,12.9,8.8,11.1,255,9
5228,MERCEDES-BENZ,AMG C 43 4MATIC Wagon,STATION WAGON - SMALL,3.0,6,A,Z,12.4,8.9,10.8,255,9
5229,MERCEDES-BENZ,AMG C 63,COMPACT,4.0,8,A,Z,13.2,8.7,11.2,263,9
5230,MERCEDES-BENZ,AMG C 63 S,COMPACT,4.0,8,A,Z,13.2,8.7,11.2,263,9
5231,MERCEDES-BENZ,AMG C 63 S Cabriolet,SUBCOMPACT,4.0,8,A,Z,13.9,9.7,12.0,282,9
5232,MERCEDES-BENZ,AMG C 63 S Coupe,SUBCOMPACT,4.0,8,A,Z,13.9,9.2,11.8,277,9
5233,MERCEDES-BENZ,AMG CLA 45 4MATIC,MINICOMPACT,2.0,4,AM,Z,10.3,7.9,9.2,217,7
5234,MERCEDES-BENZ,AMG CLS 53 4MATIC+,COMPACT,3.0,6,A,Z,12.4,8.7,10.7,235,9
5235,MERCEDES-BENZ,AMG E 53 4MATIC+,MID-SIZE,3.0,6,A,Z,11.2,8.3,9.9,232,9
5236,MERCEDES-BENZ,AMG E 53 4MATIC+ Cabriolet,SUBCOMPACT,3.0,6,A,Z,12.5,9.0,10.9,245,9
5237,MERCEDES-BENZ,AMG E 53 4MATIC+ Coupe,SUBCOMPACT,3.0,6,A,Z,12.3,8.5,10.6,237,9
5238,MERCEDES-BENZ,AMG E 53 4MATIC+ Wagon,STATION WAGON - MID-SIZE,3.0,6,A,Z,11.5,8.6,10.2,239,9
5239,MERCEDES-BENZ,AMG E 63 S 4MATIC+,MID-SIZE,4.0,8,A,Z,16.0,10.5,13.5,318,9
5240,MERCEDES-BENZ,AMG E 63 S 4MATIC+ Wagon,STATION WAGON - MID-SIZE,4.0,8,A,Z,14.6,10.4,12.7,299,9
5241,MERCEDES-BENZ,AMG G 63,SUV - STANDARD,4.0,8,A,Z,18.1,15.6,17.0,396,9
5242,MERCEDES-BENZ,AMG GLC 43 4MATIC,SUV - SMALL,3.0,6,A,Z,12.5,9.6,11.2,262,9
5243,MERCEDES-BENZ,AMG GLC 43 4MATIC Coupe,SUV - SMALL,3.0,6,A,Z,12.6,9.7,11.3,265,9
5244,MERCEDES-BENZ,AMG GLC 63 S 4MATIC+,SUV - SMALL,4.0,8,A,Z,15.0,10.9,13.2,309,9
5245,MERCEDES-BENZ,AMG GLC 63 S 4MATIC+ Coupe,SUV - SMALL,4.0,8,A,Z,15.0,10.9,13.2,309,9
5246,MERCEDES-BENZ,AMG GLE 43 4MATIC,SUV - STANDARD,3.0,6,A,Z,14.0,10.6,12.4,292,9
5247,MERCEDES-BENZ,AMG GLE 43 4MATIC Coupe,SUV - STANDARD,3.0,6,A,Z,14.1,10.9,12.6,297,9
5248,MERCEDES-BENZ,AMG GLE 63 S 4MATIC,SUV - STANDARD,4.7,8,A,Z,17.7,13.4,15.8,370,7
5249,MERCEDES-BENZ,AMG GLE 63 S 4MATIC Coupe,SUV - STANDARD,4.7,8,A,Z,17.2,12.8,15.2,357,7
5250,MERCEDES-BENZ,AMG GLS 63 4MATIC,SUV - STANDARD,4.7,8,A,Z,17.8,13.2,15.7,370,7
5251,MERCEDES-BENZ,AMG GT 53 4MATIC+ Coupe,COMPACT,3.0,6,A,Z,12.4,9.8,11.2,264,9
5252,MERCEDES-BENZ,AMG GT 63 4MATIC+ Coupe,COMPACT,4.0,8,A,Z,15.5,11.5,13.7,323,9
5253,MERCEDES-BENZ,AMG GT 63 S 4MATIC+ Coupe,COMPACT,4.0,8,A,Z,15.6,11.5,13.7,324,9
5254,MERCEDES-BENZ,AMG GT C Coupe,TWO-SEATER,4.0,8,AM,Z,15.3,11.4,13.5,315,7
5255,MERCEDES-BENZ,AMG GT C Roadster,TWO-SEATER,4.0,8,AM,Z,15.2,11.4,13.5,315,7
5256,MERCEDES-BENZ,AMG GT R Coupe,TWO-SEATER,4.0,8,AM,Z,15.9,11.8,14.0,327,7
5257,MERCEDES-BENZ,AMG S 63 4MATIC+,FULL-SIZE,4.0,8,A,Z,14.1,8.9,11.8,275,9
5258,MERCEDES-BENZ,AMG S 63 4MATIC+ Cabriolet,SUBCOMPACT,4.0,8,A,Z,15.8,9.8,13.1,306,9
5259,MERCEDES-BENZ,AMG S 63 4MATIC+ Coupe,COMPACT,4.0,8,A,Z,14.0,8.7,11.6,271,9
5260,MERCEDES-BENZ,AMG S 65 Cabriolet,SUBCOMPACT,6.0,12,A,Z,17.1,11.0,14.3,337,9
5261,MERCEDES-BENZ,AMG S 65 Coupe,COMPACT,6.0,12,A,Z,17.6,11.0,14.6,343,9
5262,MERCEDES-BENZ,AMG SL 63,TWO-SEATER,5.5,8,A,Z,15.3,10.2,13.0,303,7
5263,MERCEDES-BENZ,AMG SLC 43,TWO-SEATER,3.0,6,A,Z,11.8,8.2,10.2,238,9
5264,MERCEDES-BENZ,B 250,STATION WAGON - SMALL,2.0,4,AM,Z,9.8,6.8,8.4,196,7
5265,MERCEDES-BENZ,B 250 4MATIC,STATION WAGON - SMALL,2.0,4,AM,Z,10.3,7.8,9.1,215,7
5266,MERCEDES-BENZ,C 300 4MATIC,COMPACT,2.0,4,A,Z,11.0,7.3,9.4,219,9
5267,MERCEDES-BENZ,C 300 4MATIC Cabriolet,SUBCOMPACT,2.0,4,A,Z,11.3,8.1,9.9,231,9
5268,MERCEDES-BENZ,C 300 4MATIC Coupe,SUBCOMPACT,2.0,4,A,Z,10.9,7.7,9.5,221,9
5269,MERCEDES-BENZ,C 300 4MATIC Wagon,STATION WAGON - SMALL,2.0,4,A,Z,10.9,7.7,9.5,221,9
5270,MERCEDES-BENZ,CLA 250,MINICOMPACT,2.0,4,AM,Z,9.6,6.6,8.2,193,7
5271,MERCEDES-BENZ,CLA 250 4MATIC,MINICOMPACT,2.0,4,AM,Z,9.9,7.3,8.7,204,7
5272,MERCEDES-BENZ,CLS 450 4MATIC,COMPACT,3.0,6,A,Z,11.3,7.9,9.8,213,9
5273,MERCEDES-BENZ,E 300 4MATIC,MID-SIZE,2.0,4,A,Z,11.0,8.1,9.7,228,9
5274,MERCEDES-BENZ,E 450 4MATIC,MID-SIZE,3.0,6,A,Z,11.8,8.5,10.3,244,9
5275,MERCEDES-BENZ,E 450 4MATIC Cabriolet,SUBCOMPACT,3.0,6,A,Z,12.7,10.1,11.6,271,9
5276,MERCEDES-BENZ,E 450 4MATIC Coupe,SUBCOMPACT,3.0,6,A,Z,12.5,9.1,11.0,257,9
5277,MERCEDES-BENZ,E 450 4MATIC Wagon,STATION WAGON - MID-SIZE,3.0,6,A,Z,12.3,8.9,10.8,254,9
5278,MERCEDES-BENZ,G 550,SUV - STANDARD,4.0,8,A,Z,18.0,14.1,16.3,378,9
5279,MERCEDES-BENZ,GLC 300 4MATIC,SUV - SMALL,2.0,4,A,Z,11.0,8.7,10.0,234,9
5280,MERCEDES-BENZ,GLC 300 4MATIC Coupe,SUV - SMALL,2.0,4,A,Z,10.8,9.0,10.0,234,9
5281,MERCEDES-BENZ,GLS 450 4MATIC,SUV - STANDARD,3.0,6,A,Z,14.9,11.2,13.2,312,9
5282,MERCEDES-BENZ,GLS 550 4MATIC,SUV - STANDARD,4.7,8,A,Z,17.2,12.6,15.1,355,9
5283,MERCEDES-BENZ,Maybach S 560 4MATIC,FULL-SIZE,4.0,8,A,Z,14.4,9.5,12.2,286,9
5284,MERCEDES-BENZ,Maybach S 650,FULL-SIZE,6.0,12,A,Z,18.4,11.1,15.1,355,7
5285,MERCEDES-BENZ,Metris Cargo,SPECIAL PURPOSE VEHICLE,2.0,4,A,Z,11.5,9.8,10.7,251,7
5286,MERCEDES-BENZ,Metris Cargo LWB,SPECIAL PURPOSE VEHICLE,2.0,4,A,Z,11.3,9.6,10.5,248,7
5287,MERCEDES-BENZ,Metris Passenger,SPECIAL PURPOSE VEHICLE,2.0,4,A,Z,12.3,10.3,11.4,268,7
5288,MERCEDES-BENZ,S 450 4MATIC SWB,MID-SIZE,3.0,6,A,Z,12.8,8.5,10.8,253,9
5289,MERCEDES-BENZ,S 560 Cabriolet,SUBCOMPACT,4.0,8,A,Z,13.8,9.2,11.7,275,9
5290,MERCEDES-BENZ,S 560 4MATIC SWB,MID-SIZE,4.0,8,A,Z,13.5,8.6,11.3,265,9
5291,MERCEDES-BENZ,SL 450,TWO-SEATER,3.0,6,A,Z,11.8,8.5,10.3,241,9
5292,MERCEDES-BENZ,SL 550,TWO-SEATER,4.7,8,A,Z,13.5,9.3,11.6,270,9
5293,MERCEDES-BENZ,SLC 300,TWO-SEATER,2.0,4,A,Z,10.0,7.3,8.8,205,9
